V1 - First Repetition;;;;;;;;;;
Intercept.to.1layhid5;-1,890287233;;;;;;;;;
LiqG_2017.to.1layhid5;-0,129349501;;;;;;;;;
Mliq_2017.to.1layhid5;-1,258359576;;;;;;;;;
CompEnd_2017.to.1layhid5;-0,585744491;;;;;;;;;
End_2017.to.1layhid5;-0,999966196;;;;;;;;;
EBITDA_2017.to.1layhid5;-2,180606787;;;;;;;;;
ROI_2017.to.1layhid5;0,583619383;;;;;;;;;
ROE_2017.to.1layhid5;-1,323444593;;;;;;;;;
PCT_2017.to.1layhid5;-1,398086725;;;;;;;;;
GA_2017.to.1layhid5;-0,386127855;;;;;;;;;
QE_2017.to.1layhid5;-1,123293538;;;;;;;;;
EstAgri_2017.to.1layhid5;-1,227943023;;;;;;;;;
PF_2017.to.1layhid5;0,41405458;;;;;;;;;
VC_2017.to.1layhid5;0,497530743;;;;;;;;;
VS_2017.to.1layhid5;-0,500783849;;;;;;;;;
TXPIB_2017.to.1layhid5;0,605792356;;;;;;;;;
Lucr_2016.to.1layhid5;-2,001282286;;;;;;;;;
Lucr_2015.to.1layhid5;0,960640319;;;;;;;;;
Lucr_2014.to.1layhid5;-0,745310454;;;;;;;;;
Lucr_2013.to.1layhid5;-0,376789687;;;;;;;;;
Lucr_2012.to.1layhid5;1,289462717;;;;;;;;;
Lucr_2011.to.1layhid5;-0,480813071;;;;;;;;;
Intercept.to.1layhid6;0,345989118;;;;;;;;;
LiqG_2017.to.1layhid6;-1,884596892;;;;;;;;;
Mliq_2017.to.1layhid6;0,417312398;;;;;;;;;
CompEnd_2017.to.1layhid6;1,169140727;;;;;;;;;
End_2017.to.1layhid6;-0,425402456;;;;;;;;;
EBITDA_2017.to.1layhid6;1,943104691;;;;;;;;;
ROI_2017.to.1layhid6;-2,089685071;;;;;;;;;
ROE_2017.to.1layhid6;-0,820534662;;;;;;;;;
PCT_2017.to.1layhid6;-0,793247569;;;;;;;;;
GA_2017.to.1layhid6;0,133482368;;;;;;;;;
QE_2017.to.1layhid6;-0,044064574;;;;;;;;;
EstAgri_2017.to.1layhid6;-1,538116094;;;;;;;;;
PF_2017.to.1layhid6;0,013155407;;;;;;;;;
VC_2017.to.1layhid6;-0,987027384;;;;;;;;;
VS_2017.to.1layhid6;-0,438604138;;;;;;;;;
TXPIB_2017.to.1layhid6;0,13756054;;;;;;;;;
Lucr_2016.to.1layhid6;1,606959769;;;;;;;;;
Lucr_2015.to.1layhid6;0,163583516;;;;;;;;;
Lucr_2014.to.1layhid6;0,075305405;;;;;;;;;
Lucr_2013.to.1layhid6;0,429857209;;;;;;;;;
Lucr_2012.to.1layhid6;-1,332092682;;;;;;;;;
Lucr_2011.to.1layhid6;-1,20286499;;;;;;;;;
Intercept.to.1layhid7;-0,5892472;;;;;;;;;
LiqG_2017.to.1layhid7;-0,151963759;;;;;;;;;
Mliq_2017.to.1layhid7;-0,89306232;;;;;;;;;
CompEnd_2017.to.1layhid7;-0,765105972;;;;;;;;;
End_2017.to.1layhid7;-0,190466251;;;;;;;;;
EBITDA_2017.to.1layhid7;-0,833861139;;;;;;;;;
ROI_2017.to.1layhid7;0,25996959;;;;;;;;;
ROE_2017.to.1layhid7;0,082674143;;;;;;;;;
PCT_2017.to.1layhid7;-0,076843186;;;;;;;;;
GA_2017.to.1layhid7;-0,871247701;;;;;;;;;
QE_2017.to.1layhid7;0,618630849;;;;;;;;;
EstAgri_2017.to.1layhid7;0,492503843;;;;;;;;;
PF_2017.to.1layhid7;1,375577879;;;;;;;;;
VC_2017.to.1layhid7;1,363349707;;;;;;;;;
VS_2017.to.1layhid7;0,626167927;;;;;;;;;
TXPIB_2017.to.1layhid7;0,75573559;;;;;;;;;
Lucr_2016.to.1layhid7;0,845806802;;;;;;;;;
Lucr_2015.to.1layhid7;-0,544331507;;;;;;;;;
Lucr_2014.to.1layhid7;2,138600152;;;;;;;;;
Lucr_2013.to.1layhid7;1,402186306;;;;;;;;;
Lucr_2012.to.1layhid7;-0,169379326;;;;;;;;;
Lucr_2011.to.1layhid7;1,224144345;;;;;;;;;
Intercept.to.1layhid8;-0,865359732;;;;;;;;;
LiqG_2017.to.1layhid8;-1,28501893;;;;;;;;;
Mliq_2017.to.1layhid8;-1,466957654;;;;;;;;;
CompEnd_2017.to.1layhid8;0,900022043;;;;;;;;;
End_2017.to.1layhid8;-0,668842569;;;;;;;;;
EBITDA_2017.to.1layhid8;-0,036463217;;;;;;;;;
ROI_2017.to.1layhid8;-0,081770969;;;;;;;;;
ROE_2017.to.1layhid8;-1,538906078;;;;;;;;;
PCT_2017.to.1layhid8;-1,105543907;;;;;;;;;
GA_2017.to.1layhid8;-1,432827906;;;;;;;;;
QE_2017.to.1layhid8;-3,032471731;;;;;;;;;
EstAgri_2017.to.1layhid8;-0,702550477;;;;;;;;;
PF_2017.to.1layhid8;1,349389623;;;;;;;;;
VC_2017.to.1layhid8;-0,043953449;;;;;;;;;
VS_2017.to.1layhid8;0,742089912;;;;;;;;;
TXPIB_2017.to.1layhid8;1,278430967;;;;;;;;;
Lucr_2016.to.1layhid8;0,941479016;;;;;;;;;
Lucr_2015.to.1layhid8;-0,774909575;;;;;;;;;
Lucr_2014.to.1layhid8;-2,568978071;;;;;;;;;
Lucr_2013.to.1layhid8;-0,88871757;;;;;;;;;
Lucr_2012.to.1layhid8;-0,97032924;;;;;;;;;
Lucr_2011.to.1layhid8;0,918174904;;;;;;;;;
Intercept.to.1layhid9;2,367050392;;;;;;;;;
LiqG_2017.to.1layhid9;0,388341612;;;;;;;;;
Mliq_2017.to.1layhid9;-0,998302613;;;;;;;;;
CompEnd_2017.to.1layhid9;-1,068962614;;;;;;;;;
End_2017.to.1layhid9;0,833354961;;;;;;;;;
EBITDA_2017.to.1layhid9;-1,315280417;;;;;;;;;
ROI_2017.to.1layhid9;1,354704269;;;;;;;;;
ROE_2017.to.1layhid9;1,58481745;;;;;;;;;
PCT_2017.to.1layhid9;0,483605887;;;;;;;;;
GA_2017.to.1layhid9;0,353579409;;;;;;;;;
QE_2017.to.1layhid9;0,216280713;;;;;;;;;
EstAgri_2017.to.1layhid9;0,825390004;;;;;;;;;
PF_2017.to.1layhid9;0,495382576;;;;;;;;;
VC_2017.to.1layhid9;-1,588412938;;;;;;;;;
VS_2017.to.1layhid9;1,036613977;;;;;;;;;
TXPIB_2017.to.1layhid9;-1,148619813;;;;;;;;;
Lucr_2016.to.1layhid9;0,309875111;;;;;;;;;
Lucr_2015.to.1layhid9;-1,347753962;;;;;;;;;
Lucr_2014.to.1layhid9;-1,040060886;;;;;;;;;
Lucr_2013.to.1layhid9;-1,578130302;;;;;;;;;
Lucr_2012.to.1layhid9;-2,270687762;;;;;;;;;
Lucr_2011.to.1layhid9;1,132879699;;;;;;;;;
Intercept.to.1layhid10;0,195727362;;;;;;;;;
LiqG_2017.to.1layhid10;0,216842397;;;;;;;;;
Mliq_2017.to.1layhid10;1,016622705;;;;;;;;;
CompEnd_2017.to.1layhid10;0,556789336;;;;;;;;;
End_2017.to.1layhid10;-1,132804714;;;;;;;;;
EBITDA_2017.to.1layhid10;-0,037203473;;;;;;;;;
ROI_2017.to.1layhid10;-0,247464999;;;;;;;;;
ROE_2017.to.1layhid10;-0,632140072;;;;;;;;;
PCT_2017.to.1layhid10;0,275936545;;;;;;;;;
GA_2017.to.1layhid10;-0,208932383;;;;;;;;;
QE_2017.to.1layhid10;-0,684880079;;;;;;;;;
EstAgri_2017.to.1layhid10;1,324965967;;;;;;;;;
PF_2017.to.1layhid10;0,226941382;;;;;;;;;
VC_2017.to.1layhid10;0,715780468;;;;;;;;;
VS_2017.to.1layhid10;0,949256253;;;;;;;;;
TXPIB_2017.to.1layhid10;0,316533792;;;;;;;;;
Lucr_2016.to.1layhid10;-1,380241221;;;;;;;;;
Lucr_2015.to.1layhid10;0,080547762;;;;;;;;;
Lucr_2014.to.1layhid10;-0,076109221;;;;;;;;;
Lucr_2013.to.1layhid10;-0,375464664;;;;;;;;;
Lucr_2012.to.1layhid10;1,462500436;;;;;;;;;
Lucr_2011.to.1layhid10;-0,103641111;;;;;;;;;
Intercept.to.1layhid11;1,156064756;;;;;;;;;
LiqG_2017.to.1layhid11;-0,050019419;;;;;;;;;
Mliq_2017.to.1layhid11;-1,200814745;;;;;;;;;
CompEnd_2017.to.1layhid11;0,356542828;;;;;;;;;
End_2017.to.1layhid11;0,609073697;;;;;;;;;
EBITDA_2017.to.1layhid11;-0,274363483;;;;;;;;;
ROI_2017.to.1layhid11;-0,167740748;;;;;;;;;
ROE_2017.to.1layhid11;0,975137559;;;;;;;;;
PCT_2017.to.1layhid11;-2,88419973;;;;;;;;;
GA_2017.to.1layhid11;2,025026063;;;;;;;;;
QE_2017.to.1layhid11;-0,214427064;;;;;;;;;
EstAgri_2017.to.1layhid11;-0,390251163;;;;;;;;;
PF_2017.to.1layhid11;-0,777117036;;;;;;;;;
VC_2017.to.1layhid11;0,87645675;;;;;;;;;
VS_2017.to.1layhid11;-1,128706112;;;;;;;;;
TXPIB_2017.to.1layhid11;-0,797686553;;;;;;;;;
Lucr_2016.to.1layhid11;-0,327137161;;;;;;;;;
Lucr_2015.to.1layhid11;-0,156614882;;;;;;;;;
Lucr_2014.to.1layhid11;-0,511657392;;;;;;;;;
Lucr_2013.to.1layhid11;1,43906141;;;;;;;;;
Lucr_2012.to.1layhid11;1,281182749;;;;;;;;;
Lucr_2011.to.1layhid11;0,702094646;;;;;;;;;
Intercept.to.1layhid12;-0,479094525;;;;;;;;;
LiqG_2017.to.1layhid12;-2,258382093;;;;;;;;;
Mliq_2017.to.1layhid12;-0,613995911;;;;;;;;;
CompEnd_2017.to.1layhid12;0,568187353;;;;;;;;;
End_2017.to.1layhid12;0,528780038;;;;;;;;;
EBITDA_2017.to.1layhid12;0,238333479;;;;;;;;;
ROI_2017.to.1layhid12;-0,918617667;;;;;;;;;
ROE_2017.to.1layhid12;-1,308719819;;;;;;;;;
PCT_2017.to.1layhid12;1,109320356;;;;;;;;;
GA_2017.to.1layhid12;-0,408455235;;;;;;;;;
QE_2017.to.1layhid12;0,381687257;;;;;;;;;
EstAgri_2017.to.1layhid12;0,377213467;;;;;;;;;
PF_2017.to.1layhid12;-0,297839214;;;;;;;;;
VC_2017.to.1layhid12;0,002697274;;;;;;;;;
VS_2017.to.1layhid12;0,391239734;;;;;;;;;
TXPIB_2017.to.1layhid12;0,674887718;;;;;;;;;
Lucr_2016.to.1layhid12;-0,394908162;;;;;;;;;
Lucr_2015.to.1layhid12;0,451796137;;;;;;;;;
Lucr_2014.to.1layhid12;-0,839161627;;;;;;;;;
Lucr_2013.to.1layhid12;0,506360192;;;;;;;;;
Lucr_2012.to.1layhid12;1,41740237;;;;;;;;;
Lucr_2011.to.1layhid12;-0,935349106;;;;;;;;;
Intercept.to.1layhid13;-1,351047053;;;;;;;;;
LiqG_2017.to.1layhid13;-0,675754618;;;;;;;;;
Mliq_2017.to.1layhid13;-1,207603965;;;;;;;;;
CompEnd_2017.to.1layhid13;-1,40234536;;;;;;;;;
End_2017.to.1layhid13;1,317393408;;;;;;;;;
EBITDA_2017.to.1layhid13;1,019391113;;;;;;;;;
ROI_2017.to.1layhid13;0,952438457;;;;;;;;;
ROE_2017.to.1layhid13;-0,734270414;;;;;;;;;
PCT_2017.to.1layhid13;0,690688036;;;;;;;;;
GA_2017.to.1layhid13;-0,203447495;;;;;;;;;
QE_2017.to.1layhid13;-0,721724285;;;;;;;;;
EstAgri_2017.to.1layhid13;1,061725468;;;;;;;;;
PF_2017.to.1layhid13;0,801051716;;;;;;;;;
VC_2017.to.1layhid13;-0,228842946;;;;;;;;;
VS_2017.to.1layhid13;0,960897009;;;;;;;;;
TXPIB_2017.to.1layhid13;-0,873832684;;;;;;;;;
Lucr_2016.to.1layhid13;-1,185680757;;;;;;;;;
Lucr_2015.to.1layhid13;0,01113544;;;;;;;;;
Lucr_2014.to.1layhid13;0,290205135;;;;;;;;;
Lucr_2013.to.1layhid13;-1,290721906;;;;;;;;;
Lucr_2012.to.1layhid13;0,059470163;;;;;;;;;
Lucr_2011.to.1layhid13;1,555037117;;;;;;;;;
Intercept.to.1layhid14;-0,789640054;;;;;;;;;
LiqG_2017.to.1layhid14;-0,844769626;;;;;;;;;
Mliq_2017.to.1layhid14;1,959149326;;;;;;;;;
CompEnd_2017.to.1layhid14;0,069850898;;;;;;;;;
End_2017.to.1layhid14;-0,386998816;;;;;;;;;
EBITDA_2017.to.1layhid14;-1,16183565;;;;;;;;;
ROI_2017.to.1layhid14;0,282622927;;;;;;;;;
ROE_2017.to.1layhid14;-0,479344651;;;;;;;;;
PCT_2017.to.1layhid14;-0,393536755;;;;;;;;;
GA_2017.to.1layhid14;-0,787051461;;;;;;;;;
QE_2017.to.1layhid14;1,127201094;;;;;;;;;
EstAgri_2017.to.1layhid14;1,024466492;;;;;;;;;
PF_2017.to.1layhid14;-0,12463566;;;;;;;;;
VC_2017.to.1layhid14;0,245940615;;;;;;;;;
VS_2017.to.1layhid14;1,147229322;;;;;;;;;
TXPIB_2017.to.1layhid14;-1,540945855;;;;;;;;;
Lucr_2016.to.1layhid14;0,439941452;;;;;;;;;
Lucr_2015.to.1layhid14;-0,379514928;;;;;;;;;
Lucr_2014.to.1layhid14;-0,654769122;;;;;;;;;
Lucr_2013.to.1layhid14;1,820122838;;;;;;;;;
Lucr_2012.to.1layhid14;-1,476017035;;;;;;;;;
Lucr_2011.to.1layhid14;0,184208096;;;;;;;;;
Intercept.to.1layhid15;1,558872074;;;;;;;;;
LiqG_2017.to.1layhid15;-0,682446721;;;;;;;;;
Mliq_2017.to.1layhid15;-1,665972568;;;;;;;;;
CompEnd_2017.to.1layhid15;0,673707883;;;;;;;;;
End_2017.to.1layhid15;-0,497440728;;;;;;;;;
EBITDA_2017.to.1layhid15;0,102621704;;;;;;;;;
ROI_2017.to.1layhid15;0,94603258;;;;;;;;;
ROE_2017.to.1layhid15;-0,678392818;;;;;;;;;
PCT_2017.to.1layhid15;0,151243154;;;;;;;;;
GA_2017.to.1layhid15;0,107423079;;;;;;;;;
QE_2017.to.1layhid15;0,69641109;;;;;;;;;
EstAgri_2017.to.1layhid15;1,370289851;;;;;;;;;
PF_2017.to.1layhid15;-0,15535541;;;;;;;;;
VC_2017.to.1layhid15;0,380838982;;;;;;;;;
VS_2017.to.1layhid15;0,845160298;;;;;;;;;
TXPIB_2017.to.1layhid15;0,542440835;;;;;;;;;
Lucr_2016.to.1layhid15;-0,186511162;;;;;;;;;
Lucr_2015.to.1layhid15;-0,613633802;;;;;;;;;
Lucr_2014.to.1layhid15;-1,100812648;;;;;;;;;
Lucr_2013.to.1layhid15;0,409936855;;;;;;;;;
Lucr_2012.to.1layhid15;-0,905398475;;;;;;;;;
Lucr_2011.to.1layhid15;0,138412906;;;;;;;;;
Intercept.to.1layhid16;-2,628089021;;;;;;;;;
LiqG_2017.to.1layhid16;0,865739204;;;;;;;;;
Mliq_2017.to.1layhid16;-1,485547274;;;;;;;;;
CompEnd_2017.to.1layhid16;-2,649357251;;;;;;;;;
End_2017.to.1layhid16;-0,145765007;;;;;;;;;
EBITDA_2017.to.1layhid16;-1,251520668;;;;;;;;;
ROI_2017.to.1layhid16;1,206366791;;;;;;;;;
ROE_2017.to.1layhid16;1,843452384;;;;;;;;;
PCT_2017.to.1layhid16;1,826484735;;;;;;;;;
GA_2017.to.1layhid16;-0,821331728;;;;;;;;;
QE_2017.to.1layhid16;0,266280732;;;;;;;;;
EstAgri_2017.to.1layhid16;-1,279752069;;;;;;;;;
PF_2017.to.1layhid16;0,928932427;;;;;;;;;
VC_2017.to.1layhid16;0,785564662;;;;;;;;;
VS_2017.to.1layhid16;-1,03019779;;;;;;;;;
TXPIB_2017.to.1layhid16;0,980948264;;;;;;;;;
Lucr_2016.to.1layhid16;0,088805187;;;;;;;;;
Lucr_2015.to.1layhid16;0,429138893;;;;;;;;;
Lucr_2014.to.1layhid16;0,338669249;;;;;;;;;
Lucr_2013.to.1layhid16;-1,204372561;;;;;;;;;
Lucr_2012.to.1layhid16;0,041412667;;;;;;;;;
Lucr_2011.to.1layhid16;1,295515169;;;;;;;;;
Intercept.to.2layhid1;0,370417762;;;;;;;;;
1layhid1.to.2layhid1;2,333027057;;;;;;;;;
1layhid2.to.2layhid1;-2,242122796;;;;;;;;;
1layhid3.to.2layhid1;0,418268264;;;;;;;;;
1layhid4.to.2layhid1;0,230636662;;;;;;;;;
1layhid5.to.2layhid1;-0,783511084;;;;;;;;;
1layhid6.to.2layhid1;-2,595463526;;;;;;;;;
1layhid7.to.2layhid1;1,28499784;;;;;;;;;
1layhid8.to.2layhid1;1,049405942;;;;;;;;;
1layhid9.to.2layhid1;0,79323934;;;;;;;;;
1layhid10.to.2layhid1;0,35795368;;;;;;;;;
1layhid11.to.2layhid1;-0,226779774;;;;;;;;;
1layhid12.to.2layhid1;-1,937399398;;;;;;;;;
1layhid13.to.2layhid1;3,137471932;;;;;;;;;
1layhid14.to.2layhid1;-1,208322061;;;;;;;;;
1layhid15.to.2layhid1;1,26659977;;;;;;;;;
1layhid16.to.2layhid1;-3,107971232;;;;;;;;;
Intercept.to.2layhid2;-0,122153611;;;;;;;;;
1layhid1.to.2layhid2;0,145469716;;;;;;;;;
1layhid2.to.2layhid2;-1,327424826;;;;;;;;;
1layhid3.to.2layhid2;1,843385234;;;;;;;;;
1layhid4.to.2layhid2;0,802151764;;;;;;;;;
1layhid5.to.2layhid2;-2,29862291;;;;;;;;;
1layhid6.to.2layhid2;0,886625539;;;;;;;;;
1layhid7.to.2layhid2;-0,162849089;;;;;;;;;
1layhid8.to.2layhid2;-0,19609656;;;;;;;;;
1layhid9.to.2layhid2;0,338085836;;;;;;;;;
1layhid10.to.2layhid2;3,114594144;;;;;;;;;
1layhid11.to.2layhid2;0,133592271;;;;;;;;;
1layhid12.to.2layhid2;-1,461145601;;;;;;;;;
1layhid13.to.2layhid2;-0,328710257;;;;;;;;;
1layhid14.to.2layhid2;0,482427875;;;;;;;;;
1layhid15.to.2layhid2;0,505161927;;;;;;;;;
1layhid16.to.2layhid2;0,101322749;;;;;;;;;
Intercept.to.2layhid3;-0,778462135;;;;;;;;;
1layhid1.to.2layhid3;0,30607609;;;;;;;;;
1layhid2.to.2layhid3;0,90292367;;;;;;;;;
1layhid3.to.2layhid3;-1,968153883;;;;;;;;;
1layhid4.to.2layhid3;0,460692961;;;;;;;;;
1layhid5.to.2layhid3;1,632056977;;;;;;;;;
1layhid6.to.2layhid3;-0,611072018;;;;;;;;;
1layhid7.to.2layhid3;-4,285122638;;;;;;;;;
1layhid8.to.2layhid3;1,404793303;;;;;;;;;
1layhid9.to.2layhid3;-0,552896424;;;;;;;;;
1layhid10.to.2layhid3;1,91265822;;;;;;;;;
1layhid11.to.2layhid3;4,019918773;;;;;;;;;
1layhid12.to.2layhid3;0,272105963;;;;;;;;;
1layhid13.to.2layhid3;-0,585171986;;;;;;;;;
1layhid14.to.2layhid3;-4,930223905;;;;;;;;;
1layhid15.to.2layhid3;1,094330033;;;;;;;;;
1layhid16.to.2layhid3;0,207624224;;;;;;;;;
Intercept.to.2layhid4;2,438410475;;;;;;;;;
1layhid1.to.2layhid4;-0,380420988;;;;;;;;;
1layhid2.to.2layhid4;0,585885042;;;;;;;;;
1layhid3.to.2layhid4;0,894423061;;;;;;;;;
1layhid4.to.2layhid4;1,8388118;;;;;;;;;
1layhid5.to.2layhid4;-2,277944083;;;;;;;;;
1layhid6.to.2layhid4;-0,213450272;;;;;;;;;
1layhid7.to.2layhid4;0,298135436;;;;;;;;;
1layhid8.to.2layhid4;0,266475978;;;;;;;;;
1layhid9.to.2layhid4;-1,79189232;;;;;;;;;
1layhid10.to.2layhid4;2,911834047;;;;;;;;;
1layhid11.to.2layhid4;-2,085315457;;;;;;;;;
1layhid12.to.2layhid4;-0,332306276;;;;;;;;;
1layhid13.to.2layhid4;1,597665597;;;;;;;;;
1layhid14.to.2layhid4;-0,935896958;;;;;;;;;
1layhid15.to.2layhid4;0,054516188;;;;;;;;;
1layhid16.to.2layhid4;1,70655828;;;;;;;;;
Intercept.to.2layhid5;2,040430069;;;;;;;;;
1layhid1.to.2layhid5;0,060373162;;;;;;;;;
1layhid2.to.2layhid5;0,172828535;;;;;;;;;
1layhid3.to.2layhid5;-1,463042052;;;;;;;;;
1layhid4.to.2layhid5;0,856494866;;;;;;;;;
1layhid5.to.2layhid5;2,438446802;;;;;;;;;
1layhid6.to.2layhid5;-3,849437164;;;;;;;;;
1layhid7.to.2layhid5;-1,01873763;;;;;;;;;
1layhid8.to.2layhid5;-2,615641001;;;;;;;;;
1layhid9.to.2layhid5;0,892123114;;;;;;;;;
1layhid10.to.2layhid5;-3,182758541;;;;;;;;;
1layhid11.to.2layhid5;-0,268409879;;;;;;;;;
1layhid12.to.2layhid5;-0,63841648;;;;;;;;;
1layhid13.to.2layhid5;-0,024853022;;;;;;;;;
1layhid14.to.2layhid5;-0,683818629;;;;;;;;;
1layhid15.to.2layhid5;0,037594385;;;;;;;;;
1layhid16.to.2layhid5;1,758578983;;;;;;;;;
Intercept.to.2layhid6;-0,200983013;;;;;;;;;
1layhid1.to.2layhid6;-0,381038811;;;;;;;;;
1layhid2.to.2layhid6;0,359391649;;;;;;;;;
1layhid3.to.2layhid6;-0,71442597;;;;;;;;;
1layhid4.to.2layhid6;0,712932185;;;;;;;;;
1layhid5.to.2layhid6;0,433961611;;;;;;;;;
1layhid6.to.2layhid6;-0,506721513;;;;;;;;;
1layhid7.to.2layhid6;1,068983343;;;;;;;;;
1layhid8.to.2layhid6;-3,358170669;;;;;;;;;
1layhid9.to.2layhid6;0,153837386;;;;;;;;;
1layhid10.to.2layhid6;-1,2693375;;;;;;;;;
1layhid11.to.2layhid6;1,705787056;;;;;;;;;
1layhid12.to.2layhid6;0,437591637;;;;;;;;;
1layhid13.to.2layhid6;-4,379971656;;;;;;;;;
1layhid14.to.2layhid6;-1,200768127;;;;;;;;;
1layhid15.to.2layhid6;0,360774867;;;;;;;;;
1layhid16.to.2layhid6;-1,562848115;;;;;;;;;
Intercept.to.2layhid7;-0,60963466;;;;;;;;;
1layhid1.to.2layhid7;0,218245451;;;;;;;;;
